name,label
sparganium_angustifolium,Sparganium angustifolium
sparganium_emersum,Sparganium emersum
sparganium_eurycarpum,Sparganium eurycarpum
sparganium_natans,Sparganium natans
spartina,Spartina
spartina_gracilis,Spartina gracilis
spartina_pectinata,Spartina pectinata
spergula,Spergula
spergula_arvensis,Spergula arvensis
spergularia,Spergularia
spergularia_media,Spergularia media
spergularia_rubra,Spergularia rubra
spergularia_salina,Spergularia salina
sphaeralcea,Sphaeralcea
sphaeralcea_angustifolia,Sphaeralcea angustifolia
sphaeralcea_coccinea,Sphaeralcea coccinea
sphaeralcea_fendleri,Sphaeralcea fendleri
sphaeralcea_grossulariifolia,Sphaeralcea grossulariifolia
sphaeralcea_leptophylla,Sphaeralcea leptophylla
sphaeralcea_munroana,Sphaeralcea munroana
sphaeralcea_parvifolia,Sphaeralcea parvifolia
sphaeromeria,Sphaeromeria
sphaeromeria_argentea,Sphaeromeria argentea
sphaeromeria_capitata,Sphaeromeria capitata
sphaerophysa,Sphaerophysa
sphaerophysa_salsula,Sphaerophysa salsula
sphenopholis,Sphenopholis
sphenopholis_intermedia,Sphenopholis intermedia
sphenopholis_obtusata,Sphenopholis obtusata
spiraea,Spiraea
spiraea_douglasii_var_menziesii,Spiraea douglasii var. menziesii
spiranthes,Spiranthes
spiranthes_diluvialis,Spiranthes diluvialis
spiranthes_romanzoffiana,Spiranthes romanzoffiana
spirodela,Spirodela
spirodela_polyrrhiza,Spirodela polyrrhiza
sporobolus,Sporobolus
sporobolus_airoides,Sporobolus airoides
sporobolus_alopecuroides,Sporobolus alopecuroides
sporobolus_compositus,Sporobolus compositus
sporobolus_contractus,Sporobolus contractus
sporobolus_cryptandrus,Sporobolus cryptandrus
sporobolus_flexuosus,Sporobolus flexuosus
sporobolus_giganteus,Sporobolus giganteus
sporobolus_heterolepis,Sporobolus heterolepis
sporobolus_nealleyi,Sporobolus nealleyi
sporobolus_neglectus,Sporobolus neglectus
sporobolus_pyramidatus,Sporobolus pyramidatus
sporobolus_texanus,Sporobolus texanus
sporobolus_vaginiflorus,Sporobolus vaginiflorus
stachys,Stachys
stachys_palustris_var_pilosa,Stachys palustris var. pilosa
stachys_pilosa,Stachys pilosa
stanleya,Stanleya
stanleya_albescens,Stanleya albescens
stanleya_pinnata,Stanleya pinnata
stanleya_pinnata_var_bipinnata,Stanleya pinnata var. bipinnata
stanleya_pinnata_var_integrifolia,Stanleya pinnata var. integrifolia
stanleya_pinnata_var_pinnata,Stanleya pinnata var. pinnata
stanleya_viridiflora,Stanleya viridiflora
stellaria,Stellaria
stellaria_alsine,Stellaria alsine
stellaria_borealis_ssp_borealis,Stellaria borealis ssp. borealis
stellaria_calycantha,Stellaria calycantha
stellaria_crassifolia,Stellaria crassifolia
stellaria_graminea,Stellaria graminea
stellaria_irrigua,Stellaria irrigua
stellaria_longifolia,Stellaria longifolia
stellaria_longipes,Stellaria longipes
stellaria_media,Stellaria media
stellaria_obtusa,Stellaria obtusa
stellaria_sanjuanensis,Stellaria sanjuanensis
stellaria_umbellata,Stellaria umbellata
stenaria,Stenaria
stenaria_nigricans,Stenaria nigricans
stenogonum,Stenogonum
stenogonum_flexum,Stenogonum flexum
stenogonum_salsuginosum,Stenogonum salsuginosum
stenotus,Stenotus
stenotus_acaulis,Stenotus acaulis
stenotus_armerioides_var_armerioides,Stenotus armerioides var. armerioides
stephanomeria,Stephanomeria
stephanomeria_exigua_ssp_exigua,Stephanomeria exigua ssp. exigua
stephanomeria_pauciflora,Stephanomeria pauciflora
stephanomeria_runcinata,Stephanomeria runcinata
stephanomeria_tenuifolia,Stephanomeria tenuifolia
stillingia,Stillingia
stillingia_sylvatica,Stillingia sylvatica
streptanthella,Streptanthella
streptanthella_longirostris,Streptanthella longirostris
streptanthus,Streptanthus
streptanthus_cordatus_var_cordatus,Streptanthus cordatus var. cordatus
streptopus,Streptopus
streptopus_amplexifolius,Streptopus amplexifolius
strigosella,Strigosella
strigosella_africana,Strigosella africana
strophostyles,Strophostyles
strophostyles_leiosperma,Strophostyles leiosperma
stuckenia,Stuckenia
stuckenia_filiformis,Stuckenia filiformis
stuckenia_pectinata,Stuckenia pectinata
stuckenia_vaginata,Stuckenia vaginata
stutzia,Stutzia
stutzia_dioica,Stutzia dioica
suaeda,Suaeda
suaeda_calceoliformis,Suaeda calceoliformis
suaeda_nigra,Suaeda nigra
subularia,Subularia
subularia_aquatica_var_americana,Subularia aquatica var. americana
suckleya,Suckleya
suckleya_suckleyana,Suckleya suckleyana
sullivantia,Sullivantia
sullivantia_hapemanii_var_purpusii,Sullivantia hapemanii var. purpusii
swertia,Swertia
swertia_perennis,Swertia perennis
symphoricarpos,Symphoricarpos
symphoricarpos_albus,Symphoricarpos albus
symphoricarpos_longiflorus,Symphoricarpos longiflorus
symphoricarpos_occidentalis,Symphoricarpos occidentalis
symphoricarpos_rotundifolius,Symphoricarpos rotundifolius
symphyotrichum,Symphyotrichum
symphyotrichum_×amethystinum,Symphyotrichum ×amethystinum
symphyotrichum_ascendens,Symphyotrichum ascendens
symphyotrichum_boreale,Symphyotrichum boreale
symphyotrichum_campestre,Symphyotrichum campestre
symphyotrichum_ciliatum,Symphyotrichum ciliatum
symphyotrichum_eatonii,Symphyotrichum eatonii
symphyotrichum_ericoides,Symphyotrichum ericoides
symphyotrichum_falcatum,Symphyotrichum falcatum
symphyotrichum_fendleri,Symphyotrichum fendleri
symphyotrichum_foliaceum,Symphyotrichum foliaceum
symphyotrichum_foliaceum_var_apricum,Symphyotrichum foliaceum var. apricum
symphyotrichum_foliaceum_var_canbyi,Symphyotrichum foliaceum var. canbyi
symphyotrichum_foliaceum_var_parryi,Symphyotrichum foliaceum var. parryi
symphyotrichum_frondosum,Symphyotrichum frondosum
symphyotrichum_laeve_var_geyeri,Symphyotrichum laeve var. geyeri
symphyotrichum_lanceolatum_ssp_hesperium,Symphyotrichum lanceolatum ssp. hesperium
symphyotrichum_novae-angliae,Symphyotrichum novae-angliae
symphyotrichum_oblongifolium,Symphyotrichum oblongifolium
symphyotrichum_porteri,Symphyotrichum porteri
symphyotrichum_spathulatum,Symphyotrichum spathulatum
symphytum,Symphytum
symphytum_officinale,Symphytum officinale
synthyris,Synthyris
synthyris_alpina,Synthyris alpina
synthyris_plantaginea,Synthyris plantaginea
synthyris_ritteriana,Synthyris ritteriana
synthyris_wyomingensis,Synthyris wyomingensis
syringa,Syringa
syringa_vulgaris,Syringa vulgaris
tamarix,Tamarix
tamarix_chinensis,Tamarix chinensis
tamarix_gallica,Tamarix gallica
tamarix_parviflora,Tamarix parviflora
tamarix_ramosissima,Tamarix ramosissima
tanacetum,Tanacetum
tanacetum_balsamita,Tanacetum balsamita
tanacetum_parthenium,Tanacetum parthenium
tanacetum_vulgare,Tanacetum vulgare
taraxacum,Taraxacum
taraxacum_ceratophorum,Taraxacum ceratophorum
taraxacum_eriophorum,Taraxacum eriophorum
taraxacum_laevigatum,Taraxacum laevigatum
taraxacum_officinale,Taraxacum officinale
taraxacum_scopulorum,Taraxacum scopulorum
taraxia,Taraxia
taraxia_breviflora,Taraxia breviflora
taraxia_subacaulis,Taraxia subacaulis
telesonix,Telesonix
telesonix_jamesii,Telesonix jamesii
tetradymia,Tetradymia
tetradymia_canescens,Tetradymia canescens
tetradymia_nuttallii,Tetradymia nuttallii
tetradymia_spinosa,Tetradymia spinosa
tetraneuris,Tetraneuris
tetraneuris_acaulis,Tetraneuris acaulis
tetraneuris_acaulis_var_acaulis,Tetraneuris acaulis var. acaulis
tetraneuris_acaulis_var_arizonica,Tetraneuris acaulis var. arizonica
tetraneuris_acaulis_var_caespitosa,Tetraneuris acaulis var. caespitosa
tetraneuris_acaulis_var_epunctata,Tetraneuris acaulis var. epunctata
tetraneuris_ivesiana,Tetraneuris ivesiana
tetraneuris_scaposa_var_scaposa,Tetraneuris scaposa var. scaposa
tetraneuris_torreyana,Tetraneuris torreyana
teucrium,Teucrium
teucrium_canadense_var_occidentale,Teucrium canadense var. occidentale
teucrium_laciniatum,Teucrium laciniatum
thalictrum,Thalictrum
thalictrum_alpinum,Thalictrum alpinum
thalictrum_amphibolum,Thalictrum amphibolum
thalictrum_dasycarpum,Thalictrum dasycarpum
thalictrum_fendleri,Thalictrum fendleri
thalictrum_heliophilum,Thalictrum heliophilum
thalictrum_occidentale,Thalictrum occidentale
thalictrum_sparsiflorum,Thalictrum sparsiflorum
thalictrum_venulosum,Thalictrum venulosum
thamnosma,Thamnosma
thamnosma_texana,Thamnosma texana
thelesperma,Thelesperma
thelesperma_filifolium_var_intermedium,Thelesperma filifolium var. intermedium
thelesperma_megapotamicum,Thelesperma megapotamicum
thelesperma_subnudum,Thelesperma subnudum
thelypodiopsis,Thelypodiopsis
thelypodiopsis_aurea,Thelypodiopsis aurea
thelypodiopsis_elegans,Thelypodiopsis elegans
thelypodiopsis_juniperorum,Thelypodiopsis juniperorum
thelypodium,Thelypodium
thelypodium_integrifolium,Thelypodium integrifolium
thelypodium_laxiflorum,Thelypodium laxiflorum
thelypodium_paniculatum,Thelypodium paniculatum
thelypodium_sagittatum_ssp_sagittatum,Thelypodium sagittatum ssp. sagittatum
thelypodium_wrightii_ssp_oklahomense,Thelypodium wrightii ssp. oklahomense
thermopsis,Thermopsis
thermopsis_montana,Thermopsis montana
thermopsis_rhombifolia,Thermopsis rhombifolia
thermopsis_rhombifolia_var_divaricarpa,Thermopsis rhombifolia var. divaricarpa
thermopsis_rhombifolia_var_montana,Thermopsis rhombifolia var. montana
thermopsis_rhombifolia_var_rhombifolia,Thermopsis rhombifolia var. rhombifolia
thinopyrum,Thinopyrum
thinopyrum_elongatum,Thinopyrum elongatum
thinopyrum_intermedium,Thinopyrum intermedium
thinopyrum_ponticum,Thinopyrum ponticum
thlaspi,Thlaspi
thlaspi_arvense,Thlaspi arvense
thymophylla,Thymophylla
thymophylla_aurea_var_aurea,Thymophylla aurea var. aurea
tidestromia,Tidestromia
tidestromia_lanuginosa,Tidestromia lanuginosa
tiquilia,Tiquilia
tiquilia_nuttallii,Tiquilia nuttallii
tonestus,Tonestus
tonestus_lyallii,Tonestus lyallii
tonestus_pygmaeus,Tonestus pygmaeus
torreyochloa,Torreyochloa
torreyochloa_pallida_var_pauciflora,Torreyochloa pallida var. pauciflora
townsendia,Townsendia
townsendia_annua,Townsendia annua
townsendia_eximia,Townsendia eximia
townsendia_exscapa,Townsendia exscapa
townsendia_fendleri,Townsendia fendleri
townsendia_glabella,Townsendia glabella
townsendia_grandiflora,Townsendia grandiflora
townsendia_hookeri,Townsendia hookeri
townsendia_incana,Townsendia incana
townsendia_leptotes,Townsendia leptotes
townsendia_montana,Townsendia montana
townsendia_rothrockii,Townsendia rothrockii
townsendia_strigosa,Townsendia strigosa
toxicodendron,Toxicodendron
toxicodendron_rydbergii,Toxicodendron rydbergii
toxicoscordion,Toxicoscordion
toxicoscordion_gramineum,Toxicoscordion gramineum
toxicoscordion_paniculatum,Toxicoscordion paniculatum
tradescantia,Tradescantia
tradescantia_occidentalis,Tradescantia occidentalis
tragia,Tragia
tragia_nepetifolia,Tragia nepetifolia
tragia_ramosa,Tragia ramosa
tragopogon,Tragopogon
tragopogon_dubius,Tragopogon dubius
tragopogon_porrifolius,Tragopogon porrifolius
tragopogon_pratensis,Tragopogon pratensis
transberingia,Transberingia
transberingia_bursifolia_ssp_virgata,Transberingia bursifolia ssp. virgata
trautvetteria,Trautvetteria
trautvetteria_caroliniensis,Trautvetteria caroliniensis
trautvetteria_grandis,Trautvetteria grandis
trianthema,Trianthema
trianthema_portulacastrum,Trianthema portulacastrum
tribulus,Tribulus
tribulus_terrestris,Tribulus terrestris
trichophorum,Trichophorum
trichophorum_pumilum,Trichophorum pumilum
tridens,Tridens
tridens_muticus_var_elongatus,Tridens muticus var. elongatus
tridentopsis,Tridentopsis
tridentopsis_mutica,Tridentopsis mutica
trifolium,Trifolium
trifolium_andinum_var_andinum,Trifolium andinum var. andinum
trifolium_anemophilum,Trifolium anemophilum
trifolium_attenuatum,Trifolium attenuatum
trifolium_brandegeei,Trifolium brandegeei
trifolium_dasyphyllum,Trifolium dasyphyllum
trifolium_fragiferum,Trifolium fragiferum
trifolium_gymnocarpon,Trifolium gymnocarpon
trifolium_hybridum,Trifolium hybridum
trifolium_kingii_var_kingii,Trifolium kingii var. kingii
trifolium_longipes,Trifolium longipes
trifolium_nanum,Trifolium nanum
trifolium_parryi,Trifolium parryi
trifolium_pratense,Trifolium pratense
trifolium_repens,Trifolium repens
trifolium_wormskioldii,Trifolium wormskioldii
triglochin,Triglochin
triglochin_maritima,Triglochin maritima
triglochin_palustre,Triglochin palustre
triglochin_palustris,Triglochin palustris
trillium,Trillium
trillium_ovatum_ssp_ovatum,Trillium ovatum ssp. ovatum
triodanis,Triodanis
triodanis_holzingeri,Triodanis holzingeri
triodanis_leptocarpa,Triodanis leptocarpa
triodanis_perfoliata,Triodanis perfoliata
triplasis,Triplasis
triplasis_purpurea,Triplasis purpurea
tripleurospermum,Tripleurospermum
tripleurospermum_inodorum,Tripleurospermum inodorum
tripleurospermum_perforatum,Tripleurospermum perforatum
tripterocalyx,Tripterocalyx
tripterocalyx_micranthus,Tripterocalyx micranthus
tripterocalyx_wootonii,Tripterocalyx wootonii
trisetum,Trisetum
trisetum_canescens,Trisetum canescens
trisetum_flavescens,Trisetum flavescens
trisetum_interruptum,Trisetum interruptum
trisetum_spicatum,Trisetum spicatum
trisetum_wolfii,Trisetum wolfii
triteleia,Triteleia
triteleia_grandiflora,Triteleia grandiflora
triteleia_grandiflora_var_grandiflora,Triteleia grandiflora var. grandiflora
triticum,Triticum
triticum_aestivum,Triticum aestivum
trollius,Trollius
trollius_albiflorus,Trollius albiflorus
trollius_laxus_ssp_albiflorus,Trollius laxus ssp. albiflorus
turritis,Turritis
turritis_glabra,Turritis glabra
typha,Typha
typha_angustifolia,Typha angustifolia
typha_domingensis,Typha domingensis
typha_latifolia,Typha latifolia
ulmus,Ulmus
ulmus_americana,Ulmus americana
ulmus_pumila,Ulmus pumila
urtica,Urtica
urtica_dioica,Urtica dioica
urtica_dioica_ssp_gracilis,Urtica dioica ssp. gracilis
urtica_dioica_ssp_holosericea,Urtica dioica ssp. holosericea
utricularia,Utricularia
utricularia_intermedia,Utricularia intermedia
utricularia_macrorhiza,Utricularia macrorhiza
utricularia_minor,Utricularia minor
utricularia_ochroleuca,Utricularia ochroleuca
utricularia_vulgaris,Utricularia vulgaris
vaccaria,Vaccaria
vaccaria_hispanica,Vaccaria hispanica
vaccinium,Vaccinium
vaccinium_caespitosum,Vaccinium caespitosum
vaccinium_cespitosum,Vaccinium cespitosum
vaccinium_membranaceum,Vaccinium membranaceum
vaccinium_myrtillus,Vaccinium myrtillus
vaccinium_scoparium,Vaccinium scoparium
vahlodea,Vahlodea
vahlodea_atropurpurea,Vahlodea atropurpurea
valeriana,Valeriana
valeriana_acutiloba,Valeriana acutiloba
valeriana_arizonica,Valeriana arizonica
valeriana_edulis,Valeriana edulis
valeriana_occidentalis,Valeriana occidentalis
veratrum,Veratrum
veratrum_californicum,Veratrum californicum
verbascum,Verbascum
verbascum_blattaria,Verbascum blattaria
verbascum_lychnitis,Verbascum lychnitis
verbascum_phlomoides,Verbascum phlomoides
verbascum_thapsus,Verbascum thapsus
verbena,Verbena
verbena_bracteata,Verbena bracteata
verbena_hastata,Verbena hastata
verbena_macdougalii,Verbena macdougalii
verbena_plicata,Verbena plicata
verbena_stricta,Verbena stricta
verbesina,Verbesina
verbesina_encelioides,Verbesina encelioides
verbesina_encelioides_ssp_exauriculata,Verbesina encelioides ssp. exauriculata
vernonia,Vernonia
vernonia_baldwinii,Vernonia baldwinii
vernonia_fasciculata,Vernonia fasciculata
vernonia_marginata,Vernonia marginata
veronica,Veronica
veronica_americana,Veronica americana
veronica_anagallis-aquatica,Veronica anagallis-aquatica
veronica_arvensis,Veronica arvensis
veronica_biloba,Veronica biloba
veronica_peregrina,Veronica peregrina
veronica_peregrina_ssp_xalapensis,Veronica peregrina ssp. xalapensis
veronica_persica,Veronica persica
veronica_polita,Veronica polita
veronica_scutellata,Veronica scutellata
veronica_serpyllifolia_ssp_humifusa,Veronica serpyllifolia ssp. humifusa
veronica_wormskjoldii,Veronica wormskjoldii
vesper,Vesper
vesper_bulbosus,Vesper bulbosus
vesper_constancei,Vesper constancei
vesper_montanus,Vesper montanus
viburnum,Viburnum
viburnum_edule,Viburnum edule
viburnum_lantana,Viburnum lantana
viburnum_lentago,Viburnum lentago
vicia,Vicia
vicia_americana,Vicia americana
vicia_americana_ssp_americana,Vicia americana ssp. americana; ssp. minor
vicia_ludoviciana,Vicia ludoviciana
vicia_sativa_ssp_nigra,Vicia sativa ssp. nigra
vicia_villosa,Vicia villosa
viola,Viola
viola_adunca,Viola adunca
viola_bicolor,Viola bicolor
viola_biflora,Viola biflora
viola_canadensis,Viola canadensis
viola_kitaibeliana,Viola kitaibeliana
viola_macloskeyi,Viola macloskeyi
viola_nephrophylla,Viola nephrophylla
viola_nuttallii,Viola nuttallii
viola_odorata,Viola odorata
viola_palustris,Viola palustris
viola_pedatifida,Viola pedatifida
viola_praemorsa,Viola praemorsa
viola_purpurea_var_venosa,Viola purpurea var. venosa
viola_renifolia,Viola renifolia
viola_selkirkii,Viola selkirkii
viola_sheltonii,Viola sheltonii
viola_sororia,Viola sororia
viola_tricolor,Viola tricolor
viola_utahensis,Viola utahensis
viola_vallicola,Viola vallicola
vitis,Vitis
vitis_acerifolia,Vitis acerifolia
vitis_riparia,Vitis riparia
vulpia,Vulpia
vulpia_octoflora,Vulpia octoflora
wolffia,Wolffia
wolffia_borealis,Wolffia borealis
wolffia_columbiana,Wolffia columbiana
woodsia,Woodsia
woodsia_neomexicana,Woodsia neomexicana
woodsia_oregana_ssp_cathcartiana,Woodsia oregana ssp. cathcartiana
woodsia_plummerae,Woodsia plummerae
woodsia_scopulina,Woodsia scopulina
wyethia,Wyethia
wyethia_×_magna,Wyethia × magna
wyethia_amplexicaulis,Wyethia amplexicaulis
wyethia_arizonica,Wyethia arizonica
wyethia_scabra,Wyethia scabra
xanthisma,Xanthisma
xanthisma_coloradoense,Xanthisma coloradoense
xanthisma_gracile,Xanthisma gracile
xanthisma_grindelioides_var_grindelioides,Xanthisma grindelioides var. grindelioides
xanthisma_spinulosum,Xanthisma spinulosum
xanthisma_spinulosum_var_glaberrimum,Xanthisma spinulosum var. glaberrimum
xanthisma_spinulosum_var_paradoxum,Xanthisma spinulosum var. paradoxum
xanthisma_spinulosum_var_spinulosum,Xanthisma spinulosum var. spinulosum
xanthium,Xanthium
xanthium_spinosum,Xanthium spinosum
xanthium_strumarium,Xanthium strumarium
xylorhiza,Xylorhiza
xylorhiza_glabriuscula,Xylorhiza glabriuscula
xylorhiza_venusta,Xylorhiza venusta
yucca,Yucca
yucca_angustissima_var_angustissima,Yucca angustissima var. angustissima
yucca_baccata_var_baccata,Yucca baccata var. baccata
yucca_baileyi,Yucca baileyi
yucca_baileyi_var_baileyi,Yucca baileyi var. baileyi
yucca_glauca,Yucca glauca
yucca_harrimaniae,Yucca harrimaniae
yucca_neomexicana,Yucca neomexicana
zannichellia,Zannichellia
zannichellia_palustris,Zannichellia palustris
zea,Zea
zea_mays,Zea mays
zigadenus,Zigadenus
zigadenus_elegans,Zigadenus elegans
zigadenus_paniculatus_var_gramineus,Zigadenus paniculatus var. gramineus
zigadenus_paniculatus_var_paniculatus,Zigadenus paniculatus var. paniculatus
zigadenus_vaginatus,Zigadenus vaginatus
zigadenus_virescens,Zigadenus virescens
zinnia,Zinnia
zinnia_grandiflora,Zinnia grandiflora
zizia,Zizia
zizia_aptera,Zizia aptera
zuckia,Zuckia
zuckia_brandegeei,Zuckia brandegeei
zygophyllum,Zygophyllum
zygophyllum_fabago,Zygophyllum fabago
